pollster,numeric_grade,pollscore,state,end_date,candidate_name,sample_size,pct
Fabrizio Ward,1.7,-0.1,Michigan,8/21/24,Robert F. Kennedy,400,5
Fabrizio Ward,1.7,-0.1,Michigan,8/21/24,Kamala Harris,400,46
Fabrizio Ward,1.7,-0.1,Michigan,8/21/24,Donald Trump,400,48
Fabrizio Ward,1.7,-0.1,Pennsylvania,8/21/24,Kamala Harris,400,43
Fabrizio Ward,1.7,-0.1,Pennsylvania,8/21/24,Donald Trump,400,43
Fabrizio Ward,1.7,-0.1,Pennsylvania,8/21/24,Robert F. Kennedy,400,3
Fabrizio Ward,1.7,-0.1,Pennsylvania,8/21/24,Kamala Harris,400,46
Fabrizio Ward,1.7,-0.1,Pennsylvania,8/21/24,Donald Trump,400,47
Fabrizio Ward,1.7,-0.1,Wisconsin,8/21/24,Kamala Harris,400,47
Fabrizio Ward,1.7,-0.1,Wisconsin,8/21/24,Donald Trump,400,42
Fabrizio Ward,1.7,-0.1,Wisconsin,8/21/24,Robert F. Kennedy,400,4
Fabrizio Ward,1.7,-0.1,Wisconsin,8/21/24,Kamala Harris,400,49
Fabrizio Ward,1.7,-0.1,Wisconsin,8/21/24,Donald Trump,400,45
BK Strategies,1.3,0.3,Wisconsin,8/21/24,Kamala Harris,600,48
BK Strategies,1.3,0.3,Wisconsin,8/21/24,Donald Trump,600,45
Fabrizio/Impact,1.7,-0.3,Maryland,8/20/24,Kamala Harris,600,59
Fabrizio/Impact,1.7,-0.3,Maryland,8/20/24,Donald Trump,600,29
Fabrizio/Impact,1.7,-0.3,Maryland,8/20/24,Robert F. Kennedy,600,5
Fabrizio/Impact,1.7,-0.3,Maryland,8/20/24,Jill Stein,600,1
Fabrizio/Impact,1.7,-0.3,Maryland,8/20/24,Chase Oliver,600,1
Fabrizio/Impact,1.7,-0.3,Maryland,8/20/24,Kamala Harris,600,64
Fabrizio/Impact,1.7,-0.3,Maryland,8/20/24,Donald Trump,600,32
Spry Strategies,1.5,0.2,Arizona,8/20/24,Kamala Harris,600,47.6
Spry Strategies,1.5,0.2,Arizona,8/20/24,Donald Trump,600,48.7
Spry Strategies,1.5,0.2,Arizona,8/20/24,Kamala Harris,600,46.1
Spry Strategies,1.5,0.2,Arizona,8/20/24,Donald Trump,600,46.4
Spry Strategies,1.5,0.2,Arizona,8/20/24,Robert F. Kennedy,600,2.3
Spry Strategies,1.5,0.2,Arizona,8/20/24,Jill Stein,600,1.4
Spry Strategies,1.5,0.2,Georgia,8/20/24,Kamala Harris,600,48.9
Spry Strategies,1.5,0.2,Georgia,8/20/24,Donald Trump,600,49.3
Spry Strategies,1.5,0.2,Georgia,8/20/24,Kamala Harris,600,46.8
Spry Strategies,1.5,0.2,Georgia,8/20/24,Donald Trump,600,48.1
Spry Strategies,1.5,0.2,Georgia,8/20/24,Robert F. Kennedy,600,2.1
Spry Strategies,1.5,0.2,Georgia,8/20/24,Jill Stein,600,1.4
Spry Strategies,1.5,0.2,North Carolina,8/20/24,Kamala Harris,600,47.2
Spry Strategies,1.5,0.2,North Carolina,8/20/24,Donald Trump,600,47.4
Spry Strategies,1.5,0.2,North Carolina,8/20/24,Kamala Harris,600,46.5
Spry Strategies,1.5,0.2,North Carolina,8/20/24,Donald Trump,600,45.1
Spry Strategies,1.5,0.2,North Carolina,8/20/24,Robert F. Kennedy,600,2.9
Spry Strategies,1.5,0.2,North Carolina,8/20/24,Jill Stein,600,0.6
Spry Strategies,1.5,0.2,Pennsylvania,8/20/24,Kamala Harris,600,48.2
Spry Strategies,1.5,0.2,Pennsylvania,8/20/24,Donald Trump,600,47.2
Spry Strategies,1.5,0.2,Pennsylvania,8/20/24,Kamala Harris,600,46.3
Spry Strategies,1.5,0.2,Pennsylvania,8/20/24,Donald Trump,600,45
Spry Strategies,1.5,0.2,Pennsylvania,8/20/24,Robert F. Kennedy,600,4.3
Spry Strategies,1.5,0.2,Pennsylvania,8/20/24,Jill Stein,600,1.2
Spry Strategies,1.5,0.2,Wisconsin,8/20/24,Kamala Harris,600,47.9
Spry Strategies,1.5,0.2,Wisconsin,8/20/24,Donald Trump,600,45.2
Spry Strategies,1.5,0.2,Wisconsin,8/20/24,Kamala Harris,600,46.3
Spry Strategies,1.5,0.2,Wisconsin,8/20/24,Donald Trump,600,42.4
Spry Strategies,1.5,0.2,Wisconsin,8/20/24,Robert F. Kennedy,600,3.3
Spry Strategies,1.5,0.2,Wisconsin,8/20/24,Jill Stein,600,1.8
InsiderAdvantage,2,-0.3,Pennsylvania,8/19/24,Kamala Harris,800,46
InsiderAdvantage,2,-0.3,Pennsylvania,8/19/24,Donald Trump,800,46.6
U. New Hampshire,2.6,-0.3,New Hampshire,8/19/24,Kamala Harris,2048,50
U. New Hampshire,2.6,-0.3,New Hampshire,8/19/24,Donald Trump,2048,43
U. New Hampshire,2.6,-0.3,New Hampshire,8/19/24,Robert F. Kennedy,2048,4
U. New Hampshire,2.6,-0.3,New Hampshire,8/19/24,Chase Oliver,2048,0
U. New Hampshire,2.6,-0.3,New Hampshire,8/19/24,Jill Stein,2048,0
U. New Hampshire,2.6,-0.3,New Hampshire,8/19/24,Kamala Harris,2048,52
U. New Hampshire,2.6,-0.3,New Hampshire,8/19/24,Donald Trump,2048,47
U. New Hampshire,2.6,-0.3,Other,8/19/24,Kamala Harris,924,67
U. New Hampshire,2.6,-0.3,Other,8/19/24,Donald Trump,924,27
U. New Hampshire,2.6,-0.3,Other,8/19/24,Robert F. Kennedy,924,3
U. New Hampshire,2.6,-0.3,Other,8/19/24,Chase Oliver,924,0
U. New Hampshire,2.6,-0.3,Other,8/19/24,Cornel West,924,0
U. New Hampshire,2.6,-0.3,Other,8/19/24,Kamala Harris,924,70
U. New Hampshire,2.6,-0.3,Other,8/19/24,Donald Trump,924,29
U. New Hampshire,2.6,-0.3,Other,8/19/24,Kamala Harris,951,55
U. New Hampshire,2.6,-0.3,Other,8/19/24,Donald Trump,951,38
U. New Hampshire,2.6,-0.3,Other,8/19/24,Robert F. Kennedy,951,2
U. New Hampshire,2.6,-0.3,Other,8/19/24,Chase Oliver,951,1
U. New Hampshire,2.6,-0.3,Other,8/19/24,Jill Stein,951,1
U. New Hampshire,2.6,-0.3,Other,8/19/24,Cornel West,951,0
U. New Hampshire,2.6,-0.3,Other,8/19/24,Kamala Harris,951,58
U. New Hampshire,2.6,-0.3,Other,8/19/24,Donald Trump,951,41
U. New Hampshire,2.6,-0.3,Other,8/19/24,Kamala Harris,490,62
U. New Hampshire,2.6,-0.3,Other,8/19/24,Donald Trump,490,33
U. New Hampshire,2.6,-0.3,Other,8/19/24,Robert F. Kennedy,490,2
U. New Hampshire,2.6,-0.3,Other,8/19/24,Chase Oliver,490,1
U. New Hampshire,2.6,-0.3,Other,8/19/24,Jill Stein,490,0
U. New Hampshire,2.6,-0.3,Other,8/19/24,Cornel West,490,0
U. New Hampshire,2.6,-0.3,Other,8/19/24,Kamala Harris,476,64
U. New Hampshire,2.6,-0.3,Other,8/19/24,Donald Trump,476,36
U. New Hampshire,2.6,-0.3,Other,8/19/24,Kamala Harris,443,49
U. New Hampshire,2.6,-0.3,Other,8/19/24,Donald Trump,443,44
U. New Hampshire,2.6,-0.3,Other,8/19/24,Robert F. Kennedy,443,2
U. New Hampshire,2.6,-0.3,Other,8/19/24,Chase Oliver,443,1
U. New Hampshire,2.6,-0.3,Other,8/19/24,Jill Stein,443,1
U. New Hampshire,2.6,-0.3,Other,8/19/24,Cornel West,443,0
U. New Hampshire,2.6,-0.3,Other,8/19/24,Kamala Harris,432,52
U. New Hampshire,2.6,-0.3,Other,8/19/24,Donald Trump,432,47
Remington,2.6,-0.6,Other,8/17/24,Kamala Harris,656,50
Remington,2.6,-0.6,Other,8/17/24,Donald Trump,656,42
Remington,2.6,-0.6,Other,8/17/24,Robert F. Kennedy,656,2
Remington,2.6,-0.6,Other,8/17/24,Cornel West,656,1
Remington,2.6,-0.6,Other,8/17/24,Jill Stein,656,0
Remington,2.6,-0.6,Other,8/17/24,Chase Oliver,656,1
Change Research,1.4,0.6,Other,8/17/24,Kamala Harris,437,47
Change Research,1.4,0.6,Other,8/17/24,Donald Trump,437,42
Change Research,1.4,0.6,Other,8/17/24,Robert F. Kennedy,437,5
Roanoke College,2.6,-0.4,Virginia,8/16/24,Kamala Harris,691,47
Roanoke College,2.6,-0.4,Virginia,8/16/24,Donald Trump,691,44
Roanoke College,2.6,-0.4,Virginia,8/16/24,Kamala Harris,691,45
Roanoke College,2.6,-0.4,Virginia,8/16/24,Donald Trump,691,42
Roanoke College,2.6,-0.4,Virginia,8/16/24,Robert F. Kennedy,691,6
Roanoke College,2.6,-0.4,Virginia,8/16/24,Cornel West,691,2
Roanoke College,2.6,-0.4,Virginia,8/16/24,Jill Stein,691,0
Roanoke College,2.6,-0.4,Virginia,8/16/24,Chase Oliver,691,2
Noble Predictive Insights,2.4,-0.4,Arizona,8/16/24,Kamala Harris,1003,44
Noble Predictive Insights,2.4,-0.4,Arizona,8/16/24,Donald Trump,1003,47
Noble Predictive Insights,2.4,-0.4,Arizona,8/16/24,Kamala Harris,1003,43
Noble Predictive Insights,2.4,-0.4,Arizona,8/16/24,Donald Trump,1003,44
Noble Predictive Insights,2.4,-0.4,Arizona,8/16/24,Robert F. Kennedy,1003,5
Noble Predictive Insights,2.4,-0.4,Arizona,8/16/24,Cornel West,1003,1
Noble Predictive Insights,2.4,-0.4,Arizona,8/16/24,Jill Stein,1003,1
YouGov,3,-1.1,Other,8/16/24,Kamala Harris,900,41
YouGov,3,-1.1,Other,8/16/24,Donald Trump,900,54
University of Houston/Texas Southern University,2.2,-0.3,Texas,8/16/24,Kamala Harris,1365,44.6
University of Houston/Texas Southern University,2.2,-0.3,Texas,8/16/24,Donald Trump,1365,49.5
University of Houston/Texas Southern University,2.2,-0.3,Texas,8/16/24,Robert F. Kennedy,1365,2
University of Houston/Texas Southern University,2.2,-0.3,Texas,8/16/24,Jill Stein,1365,0.7
University of Houston/Texas Southern University,2.2,-0.3,Texas,8/16/24,Chase Oliver,1365,0.5
Cygnal,2.1,-1.1,Pennsylvania,8/15/24,Kamala Harris,800,47.8
Cygnal,2.1,-1.1,Pennsylvania,8/15/24,Donald Trump,800,47.1
Cygnal,2.1,-1.1,Pennsylvania,8/15/24,Kamala Harris,800,43.4
Cygnal,2.1,-1.1,Pennsylvania,8/15/24,Donald Trump,800,44.3
Cygnal,2.1,-1.1,Pennsylvania,8/15/24,Robert F. Kennedy,800,5
Cygnal,2.1,-1.1,Pennsylvania,8/15/24,Jill Stein,800,2
Cygnal,2.1,-1.1,Pennsylvania,8/15/24,Cornel West,800,2
Siena/NYT,3,-1.5,Nevada,8/15/24,Kamala Harris,677,46
Siena/NYT,3,-1.5,Nevada,8/15/24,Donald Trump,677,48
Siena/NYT,3,-1.5,Nevada,8/15/24,Kamala Harris,677,47
Siena/NYT,3,-1.5,Nevada,8/15/24,Donald Trump,677,48
Siena/NYT,3,-1.5,Nevada,8/15/24,Kamala Harris,677,42
Siena/NYT,3,-1.5,Nevada,8/15/24,Donald Trump,677,45
Siena/NYT,3,-1.5,Nevada,8/15/24,Robert F. Kennedy,677,6
Siena/NYT,3,-1.5,Nevada,8/15/24,Jill Stein,677,0
Siena/NYT,3,-1.5,Nevada,8/15/24,Cornel West,677,0
Siena/NYT,3,-1.5,Nevada,8/15/24,Chase Oliver,677,0
Siena/NYT,3,-1.5,Nevada,8/15/24,Kamala Harris,677,44
Siena/NYT,3,-1.5,Nevada,8/15/24,Donald Trump,677,46
Siena/NYT,3,-1.5,Nevada,8/15/24,Robert F. Kennedy,677,4
Siena/NYT,3,-1.5,Nevada,8/15/24,Jill Stein,677,0
Siena/NYT,3,-1.5,Nevada,8/15/24,Cornel West,677,0
Siena/NYT,3,-1.5,Nevada,8/15/24,Chase Oliver,677,0
Redfield & Wilton Strategies,1.8,0.4,Arizona,8/15/24,Kamala Harris,592,43
Redfield & Wilton Strategies,1.8,0.4,Arizona,8/15/24,Donald Trump,592,44
Redfield & Wilton Strategies,1.8,0.4,Arizona,8/15/24,Robert F. Kennedy,592,5
Redfield & Wilton Strategies,1.8,0.4,Arizona,8/15/24,Chase Oliver,592,1
Redfield & Wilton Strategies,1.8,0.4,Arizona,8/15/24,Jill Stein,592,1
Redfield & Wilton Strategies,1.8,0.4,Florida,8/15/24,Kamala Harris,1296,43
Redfield & Wilton Strategies,1.8,0.4,Florida,8/15/24,Donald Trump,1296,48
Redfield & Wilton Strategies,1.8,0.4,Florida,8/15/24,Robert F. Kennedy,1296,3
Redfield & Wilton Strategies,1.8,0.4,Florida,8/15/24,Chase Oliver,1296,1
Redfield & Wilton Strategies,1.8,0.4,Florida,8/15/24,Jill Stein,1296,0
Redfield & Wilton Strategies,1.8,0.4,Georgia,8/15/24,Kamala Harris,692,46
Redfield & Wilton Strategies,1.8,0.4,Georgia,8/15/24,Donald Trump,692,46
Redfield & Wilton Strategies,1.8,0.4,Georgia,8/15/24,Robert F. Kennedy,692,2
Redfield & Wilton Strategies,1.8,0.4,Georgia,8/15/24,Chase Oliver,692,0
Redfield & Wilton Strategies,1.8,0.4,Georgia,8/15/24,Jill Stein,692,0
Redfield & Wilton Strategies,1.8,0.4,Michigan,8/15/24,Kamala Harris,530,44
Redfield & Wilton Strategies,1.8,0.4,Michigan,8/15/24,Donald Trump,530,45
Redfield & Wilton Strategies,1.8,0.4,Michigan,8/15/24,Chase Oliver,530,0
Redfield & Wilton Strategies,1.8,0.4,Michigan,8/15/24,Jill Stein,530,1
Redfield & Wilton Strategies,1.8,0.4,Michigan,8/15/24,Robert F. Kennedy,530,4
Redfield & Wilton Strategies,1.8,0.4,Minnesota,8/15/24,Kamala Harris,475,47
Redfield & Wilton Strategies,1.8,0.4,Minnesota,8/15/24,Donald Trump,475,40
Redfield & Wilton Strategies,1.8,0.4,Minnesota,8/15/24,Robert F. Kennedy,475,3
Redfield & Wilton Strategies,1.8,0.4,Minnesota,8/15/24,Chase Oliver,475,0
Redfield & Wilton Strategies,1.8,0.4,Minnesota,8/15/24,Jill Stein,475,0
Redfield & Wilton Strategies,1.8,0.4,Nevada,8/15/24,Kamala Harris,536,42
Redfield & Wilton Strategies,1.8,0.4,Nevada,8/15/24,Donald Trump,536,43
Redfield & Wilton Strategies,1.8,0.4,Nevada,8/15/24,Robert F. Kennedy,536,6
Redfield & Wilton Strategies,1.8,0.4,Nevada,8/15/24,Chase Oliver,536,1
Redfield & Wilton Strategies,1.8,0.4,Nevada,8/15/24,Jill Stein,536,1
Redfield & Wilton Strategies,1.8,0.4,New Mexico,8/15/24,Kamala Harris,453,47
Redfield & Wilton Strategies,1.8,0.4,New Mexico,8/15/24,Donald Trump,453,41
Redfield & Wilton Strategies,1.8,0.4,New Mexico,8/15/24,Robert F. Kennedy,453,6
Redfield & Wilton Strategies,1.8,0.4,New Mexico,8/15/24,Chase Oliver,453,0
Redfield & Wilton Strategies,1.8,0.4,New Mexico,8/15/24,Jill Stein,453,0
Redfield & Wilton Strategies,1.8,0.4,North Carolina,8/15/24,Kamala Harris,601,44
Redfield & Wilton Strategies,1.8,0.4,North Carolina,8/15/24,Donald Trump,601,47
Redfield & Wilton Strategies,1.8,0.4,North Carolina,8/15/24,Robert F. Kennedy,601,2
Redfield & Wilton Strategies,1.8,0.4,North Carolina,8/15/24,Chase Oliver,601,1
Redfield & Wilton Strategies,1.8,0.4,North Carolina,8/15/24,Jill Stein,601,0
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,8/15/24,Kamala Harris,825,46
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,8/15/24,Donald Trump,825,44
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,8/15/24,Robert F. Kennedy,825,4
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,8/15/24,Chase Oliver,825,0
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,8/15/24,Jill Stein,825,0
Redfield & Wilton Strategies,1.8,0.4,Wisconsin,8/15/24,Kamala Harris,469,48
Redfield & Wilton Strategies,1.8,0.4,Wisconsin,8/15/24,Donald Trump,469,44
Redfield & Wilton Strategies,1.8,0.4,Wisconsin,8/15/24,Robert F. Kennedy,469,3
Redfield & Wilton Strategies,1.8,0.4,Wisconsin,8/15/24,Chase Oliver,469,0
Redfield & Wilton Strategies,1.8,0.4,Wisconsin,8/15/24,Jill Stein,469,0
Siena/NYT,3,-1.5,Arizona,8/15/24,Kamala Harris,677,49
Siena/NYT,3,-1.5,Arizona,8/15/24,Donald Trump,677,45
Siena/NYT,3,-1.5,Arizona,8/15/24,Kamala Harris,677,50
Siena/NYT,3,-1.5,Arizona,8/15/24,Donald Trump,677,45
Siena/NYT,3,-1.5,Arizona,8/15/24,Kamala Harris,677,45
Siena/NYT,3,-1.5,Arizona,8/15/24,Donald Trump,677,42
Siena/NYT,3,-1.5,Arizona,8/15/24,Robert F. Kennedy,677,6
Siena/NYT,3,-1.5,Arizona,8/15/24,Jill Stein,677,0
Siena/NYT,3,-1.5,Arizona,8/15/24,Cornel West,677,0
Siena/NYT,3,-1.5,Arizona,8/15/24,Chase Oliver,677,2
Siena/NYT,3,-1.5,Arizona,8/15/24,Kamala Harris,677,47
Siena/NYT,3,-1.5,Arizona,8/15/24,Donald Trump,677,43
Siena/NYT,3,-1.5,Arizona,8/15/24,Robert F. Kennedy,677,5
Siena/NYT,3,-1.5,Arizona,8/15/24,Jill Stein,677,0
Siena/NYT,3,-1.5,Arizona,8/15/24,Cornel West,677,0
Siena/NYT,3,-1.5,Arizona,8/15/24,Chase Oliver,677,1
St. Anselm,2.4,-0.5,New Hampshire,8/14/24,Kamala Harris,1656,51
St. Anselm,2.4,-0.5,New Hampshire,8/14/24,Donald Trump,1656,44
St. Anselm,2.4,-0.5,New Hampshire,8/14/24,Robert F. Kennedy,1656,2
St. Anselm,2.4,-0.5,New Hampshire,8/14/24,Chase Oliver,1656,0
St. Anselm,2.4,-0.5,New Hampshire,8/14/24,Jill Stein,1656,0
Emerson,2.9,-1.1,Pennsylvania,8/14/24,Kamala Harris,1000,49.3
Emerson,2.9,-1.1,Pennsylvania,8/14/24,Donald Trump,1000,50.7
Emerson,2.9,-1.1,Pennsylvania,8/14/24,Kamala Harris,1000,46.8
Emerson,2.9,-1.1,Pennsylvania,8/14/24,Donald Trump,1000,47.4
Emerson,2.9,-1.1,Pennsylvania,8/14/24,Robert F. Kennedy,1000,2.8
Emerson,2.9,-1.1,Pennsylvania,8/14/24,Cornel West,1000,0.3
Emerson,2.9,-1.1,Pennsylvania,8/14/24,Jill Stein,1000,0.3
Emerson,2.9,-1.1,Pennsylvania,8/14/24,Chase Oliver,1000,0.2
TIPP,1.8,-0.4,Wisconsin,8/14/24,Kamala Harris,1015,47
TIPP,1.8,-0.4,Wisconsin,8/14/24,Donald Trump,1015,46.1
TIPP,1.8,-0.4,Wisconsin,8/14/24,Kamala Harris,976,47.2
TIPP,1.8,-0.4,Wisconsin,8/14/24,Donald Trump,976,47
TIPP,1.8,-0.4,Wisconsin,8/14/24,Kamala Harris,1015,45.3
TIPP,1.8,-0.4,Wisconsin,8/14/24,Donald Trump,1015,43.1
TIPP,1.8,-0.4,Wisconsin,8/14/24,Robert F. Kennedy,1015,6.1
TIPP,1.8,-0.4,Wisconsin,8/14/24,Cornel West,1015,0.9
TIPP,1.8,-0.4,Wisconsin,8/14/24,Jill Stein,1015,0.9
TIPP,1.8,-0.4,Wisconsin,8/14/24,Kamala Harris,976,46.2
TIPP,1.8,-0.4,Wisconsin,8/14/24,Donald Trump,976,44.8
TIPP,1.8,-0.4,Wisconsin,8/14/24,Robert F. Kennedy,976,5.9
TIPP,1.8,-0.4,Wisconsin,8/14/24,Cornel West,976,0.8
TIPP,1.8,-0.4,Wisconsin,8/14/24,Jill Stein,976,0.7
Siena/NYT,3,-1.5,North Carolina,8/14/24,Kamala Harris,655,49
Siena/NYT,3,-1.5,North Carolina,8/14/24,Donald Trump,655,46
Siena/NYT,3,-1.5,North Carolina,8/14/24,Kamala Harris,655,49
Siena/NYT,3,-1.5,North Carolina,8/14/24,Donald Trump,655,47
Siena/NYT,3,-1.5,North Carolina,8/14/24,Kamala Harris,655,45
Siena/NYT,3,-1.5,North Carolina,8/14/24,Donald Trump,655,42
Siena/NYT,3,-1.5,North Carolina,8/14/24,Robert F. Kennedy,655,5
Siena/NYT,3,-1.5,North Carolina,8/14/24,Jill Stein,655,2
Siena/NYT,3,-1.5,North Carolina,8/14/24,Cornel West,655,0
Siena/NYT,3,-1.5,North Carolina,8/14/24,Chase Oliver,655,1
Siena/NYT,3,-1.5,North Carolina,8/14/24,Kamala Harris,655,46
Siena/NYT,3,-1.5,North Carolina,8/14/24,Donald Trump,655,44
Siena/NYT,3,-1.5,North Carolina,8/14/24,Robert F. Kennedy,655,4
Siena/NYT,3,-1.5,North Carolina,8/14/24,Jill Stein,655,1
Siena/NYT,3,-1.5,North Carolina,8/14/24,Cornel West,655,0
Siena/NYT,3,-1.5,North Carolina,8/14/24,Chase Oliver,655,0
Siena/NYT,3,-1.5,Georgia,8/14/24,Kamala Harris,661,44
Siena/NYT,3,-1.5,Georgia,8/14/24,Donald Trump,661,51
Siena/NYT,3,-1.5,Georgia,8/14/24,Kamala Harris,661,46
Siena/NYT,3,-1.5,Georgia,8/14/24,Donald Trump,661,50
Siena/NYT,3,-1.5,Georgia,8/14/24,Kamala Harris,661,41
Siena/NYT,3,-1.5,Georgia,8/14/24,Donald Trump,661,47
Siena/NYT,3,-1.5,Georgia,8/14/24,Robert F. Kennedy,661,5
Siena/NYT,3,-1.5,Georgia,8/14/24,Jill Stein,661,0
Siena/NYT,3,-1.5,Georgia,8/14/24,Cornel West,661,0
Siena/NYT,3,-1.5,Georgia,8/14/24,Chase Oliver,661,2
Siena/NYT,3,-1.5,Georgia,8/14/24,Kamala Harris,661,44
Siena/NYT,3,-1.5,Georgia,8/14/24,Donald Trump,661,47
Siena/NYT,3,-1.5,Georgia,8/14/24,Robert F. Kennedy,661,4
Siena/NYT,3,-1.5,Georgia,8/14/24,Jill Stein,661,0
Siena/NYT,3,-1.5,Georgia,8/14/24,Cornel West,661,0
Siena/NYT,3,-1.5,Georgia,8/14/24,Chase Oliver,661,0
Strategies 360,1.3,0.1,Arizona,8/14/24,Kamala Harris,400,47
Strategies 360,1.3,0.1,Arizona,8/14/24,Donald Trump,400,46
Strategies 360,1.3,0.1,Nevada,8/14/24,Kamala Harris,350,48
Strategies 360,1.3,0.1,Nevada,8/14/24,Donald Trump,350,42
Strategies 360,1.3,0.1,Nevada,8/14/24,Robert F. Kennedy,350,5
RMG Research,2.3,-0.4,Montana,8/14/24,Kamala Harris,540,39
RMG Research,2.3,-0.4,Montana,8/14/24,Donald Trump,540,57
RMG Research,2.3,-0.4,Montana,8/14/24,Robert F. Kennedy,540,2
Quinnipiac,2.8,-0.5,Pennsylvania,8/12/24,Kamala Harris,1738,48
Quinnipiac,2.8,-0.5,Pennsylvania,8/12/24,Donald Trump,1738,45
Quinnipiac,2.8,-0.5,Pennsylvania,8/12/24,Robert F. Kennedy,1738,4
Quinnipiac,2.8,-0.5,Pennsylvania,8/12/24,Jill Stein,1738,0
Quinnipiac,2.8,-0.5,Pennsylvania,8/12/24,Chase Oliver,1738,0
Quinnipiac,2.8,-0.5,Pennsylvania,8/12/24,Kamala Harris,1738,50
Quinnipiac,2.8,-0.5,Pennsylvania,8/12/24,Donald Trump,1738,47
Suffolk,2.9,-1,Florida,8/11/24,Kamala Harris,500,41.8
Suffolk,2.9,-1,Florida,8/11/24,Donald Trump,500,46.8
Suffolk,2.9,-1,Florida,8/11/24,Jill Stein,500,0.4
Suffolk,2.9,-1,Florida,8/11/24,Robert F. Kennedy,500,4.8
Suffolk,2.9,-1,Florida,8/11/24,Cornel West,500,0.4
Suffolk,2.9,-1,Florida,8/11/24,Chase Oliver,500,1
Fabrizio/Impact,1.7,-0.3,Michigan,8/11/24,Kamala Harris,600,43
Fabrizio/Impact,1.7,-0.3,Michigan,8/11/24,Donald Trump,600,45
Fabrizio/Impact,1.7,-0.3,Michigan,8/11/24,Robert F. Kennedy,600,6
Fabrizio/Impact,1.7,-0.3,Michigan,8/11/24,Cornel West,600,1
Fabrizio/Impact,1.7,-0.3,Michigan,8/11/24,Jill Stein,600,1
Fabrizio/Impact,1.7,-0.3,Michigan,8/11/24,Chase Oliver,600,0
Fabrizio/Impact,1.7,-0.3,Michigan,8/11/24,Kamala Harris,600,48
Fabrizio/Impact,1.7,-0.3,Michigan,8/11/24,Donald Trump,600,48
UC Berkeley,2.5,-0.2,California,8/11/24,Kamala Harris,3765,59
UC Berkeley,2.5,-0.2,California,8/11/24,Donald Trump,3765,34
Franklin and Marshall College,2.4,-0.1,Pennsylvania,8/11/24,Kamala Harris,920,46
Franklin and Marshall College,2.4,-0.1,Pennsylvania,8/11/24,Donald Trump,920,43
Franklin and Marshall College,2.4,-0.1,Pennsylvania,8/11/24,Robert F. Kennedy,920,6
Franklin and Marshall College,2.4,-0.1,Pennsylvania,8/11/24,Jill Stein,920,1
Franklin and Marshall College,2.4,-0.1,Pennsylvania,8/11/24,Chase Oliver,920,1
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Kamala Harris,693,49
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Donald Trump,693,46
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Kamala Harris,693,50
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Donald Trump,693,46
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Kamala Harris,693,45
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Donald Trump,693,43
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Robert F. Kennedy,693,5
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Jill Stein,693,2
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Cornel West,693,0
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Chase Oliver,693,1
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Kamala Harris,693,46
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Donald Trump,693,44
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Robert F. Kennedy,693,4
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Jill Stein,693,1
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Cornel West,693,0
Siena/NYT,3,-1.5,Pennsylvania,8/9/24,Chase Oliver,693,0
YouGov Blue,3,-1.1,North Carolina,8/9/24,Kamala Harris,802,46
YouGov Blue,3,-1.1,North Carolina,8/9/24,Donald Trump,802,46
YouGov Blue,3,-1.1,North Carolina,8/9/24,Robert F. Kennedy,802,2
YouGov Blue,3,-1.1,North Carolina,8/9/24,Cornel West,802,0
YouGov Blue,3,-1.1,North Carolina,8/9/24,Jill Stein,802,0
YouGov Blue,3,-1.1,North Carolina,8/9/24,Chase Oliver,802,0
HarrisX,1.5,-0.1,Other,8/9/24,Kamala Harris,800,25
HarrisX,1.5,-0.1,Other,8/9/24,Donald Trump,800,51
HarrisX,1.5,-0.1,Other,8/9/24,Robert F. Kennedy,800,15
HarrisX,1.5,-0.1,Other,8/9/24,Kamala Harris,800,28
HarrisX,1.5,-0.1,Other,8/9/24,Donald Trump,800,60
InsiderAdvantage,2,-0.3,Michigan,8/8/24,Kamala Harris,800,49
InsiderAdvantage,2,-0.3,Michigan,8/8/24,Donald Trump,800,47
Trafalgar Group,0.7,0.6,Pennsylvania,8/8/24,Kamala Harris,1078,44.4
Trafalgar Group,0.7,0.6,Pennsylvania,8/8/24,Donald Trump,1078,45.9
Trafalgar Group,0.7,0.6,Pennsylvania,8/8/24,Robert F. Kennedy,1078,3.8
